id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
16612,Male,28,1,28.0,1,< 1 Year,No,39614.0,152.0,236,0
16613,Male,73,1,28.0,1,1-2 Year,No,34400.0,122.0,74,0
16614,Male,23,1,8.0,1,< 1 Year,No,38448.0,152.0,76,0
16615,Female,25,1,29.0,1,< 1 Year,No,32249.0,152.0,38,0
16616,Male,35,1,19.0,0,1-2 Year,Yes,32347.0,124.0,55,0
16617,Male,22,1,11.0,1,< 1 Year,No,36784.0,152.0,111,0
16618,Female,62,1,39.0,1,1-2 Year,No,35698.0,26.0,210,0
16619,Male,27,1,18.0,1,< 1 Year,No,26730.0,152.0,111,0
16620,Female,27,1,8.0,1,< 1 Year,No,44481.0,152.0,216,0
16621,Female,35,1,41.0,0,1-2 Year,Yes,30243.0,124.0,66,1
16622,Male,26,1,28.0,0,< 1 Year,Yes,29315.0,152.0,202,0
16623,Male,32,1,48.0,0,< 1 Year,Yes,2630.0,124.0,53,0
16624,Male,23,1,10.0,1,< 1 Year,No,26352.0,152.0,59,0
16625,Male,55,1,28.0,0,> 2 Years,Yes,52413.0,26.0,16,1
16626,Male,74,1,4.0,1,1-2 Year,No,2630.0,26.0,170,0
16627,Female,22,1,5.0,0,< 1 Year,Yes,26452.0,152.0,204,0
16628,Male,50,1,30.0,0,1-2 Year,Yes,2630.0,124.0,93,1
16629,Male,56,1,28.0,0,1-2 Year,Yes,42954.0,124.0,233,0
16630,Female,51,1,47.0,0,1-2 Year,Yes,30634.0,124.0,278,0
16631,Female,41,1,14.0,1,1-2 Year,No,25595.0,124.0,209,0
16632,Male,50,1,12.0,1,1-2 Year,No,40499.0,124.0,21,0
16633,Male,32,1,5.0,0,< 1 Year,Yes,27235.0,26.0,245,1
16634,Male,42,1,23.0,1,1-2 Year,No,20324.0,124.0,269,0
16635,Male,37,1,29.0,0,1-2 Year,Yes,38464.0,135.0,109,1
16636,Male,21,1,46.0,1,< 1 Year,No,33514.0,152.0,109,0
16637,Female,31,1,41.0,0,< 1 Year,Yes,42466.0,124.0,85,1
16638,Male,54,1,46.0,0,1-2 Year,Yes,30830.0,124.0,193,0
16639,Female,67,1,28.0,0,> 2 Years,Yes,55712.0,124.0,18,1
16640,Female,21,1,47.0,0,< 1 Year,No,32246.0,152.0,74,0
16641,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,157,0
16642,Male,61,1,28.0,0,1-2 Year,Yes,60229.0,13.0,154,0
16643,Male,27,1,28.0,1,< 1 Year,No,42984.0,152.0,99,0
16644,Male,38,1,37.0,0,1-2 Year,Yes,2630.0,156.0,219,0
16645,Male,72,1,28.0,0,> 2 Years,Yes,30601.0,122.0,177,0
16646,Male,50,1,28.0,0,1-2 Year,Yes,42910.0,13.0,195,1
16647,Female,23,1,28.0,1,< 1 Year,No,42388.0,152.0,287,0
16648,Male,46,1,28.0,0,1-2 Year,Yes,37240.0,26.0,235,0
16649,Female,37,1,28.0,0,1-2 Year,No,59333.0,124.0,80,0
16650,Male,62,1,28.0,0,1-2 Year,Yes,34848.0,122.0,186,1
16651,Female,65,1,28.0,0,1-2 Year,Yes,54868.0,26.0,70,0
16652,Female,55,1,38.0,0,1-2 Year,Yes,42276.0,124.0,232,0
16653,Male,46,1,28.0,0,1-2 Year,Yes,45690.0,26.0,250,0
16654,Male,44,1,28.0,0,1-2 Year,Yes,39427.0,122.0,115,0
16655,Female,23,1,49.0,0,< 1 Year,Yes,39102.0,151.0,73,0
16656,Female,25,1,13.0,0,< 1 Year,Yes,24031.0,152.0,16,0
16657,Male,45,1,28.0,0,1-2 Year,Yes,22544.0,26.0,54,0
16658,Female,35,1,28.0,1,1-2 Year,No,30237.0,154.0,152,1
16659,Male,41,1,28.0,0,1-2 Year,Yes,51695.0,122.0,101,0
16660,Female,28,1,39.0,0,1-2 Year,Yes,2630.0,157.0,112,1
16661,Male,25,1,32.0,0,< 1 Year,Yes,2630.0,152.0,65,0
16662,Female,25,1,28.0,1,< 1 Year,No,37096.0,152.0,176,0
16663,Female,24,1,15.0,0,< 1 Year,Yes,34865.0,152.0,70,1
16664,Female,45,1,28.0,1,1-2 Year,No,37968.0,26.0,57,0
16665,Male,34,1,7.0,1,1-2 Year,No,29918.0,124.0,239,0
16666,Male,51,1,35.0,0,1-2 Year,Yes,29234.0,124.0,227,1
16667,Female,72,1,8.0,0,1-2 Year,Yes,32433.0,124.0,89,0
16668,Male,57,1,41.0,0,1-2 Year,Yes,41854.0,154.0,118,1
16669,Female,42,1,28.0,0,1-2 Year,Yes,39171.0,26.0,188,0
16670,Female,37,1,50.0,0,1-2 Year,Yes,36188.0,8.0,82,1
16671,Male,23,1,29.0,1,< 1 Year,No,38654.0,152.0,158,0
16672,Male,45,1,45.0,1,1-2 Year,No,29743.0,26.0,126,0
16673,Female,29,1,21.0,1,< 1 Year,No,24743.0,152.0,252,0
16674,Male,53,1,30.0,0,> 2 Years,Yes,49961.0,124.0,28,0
16675,Male,67,1,14.0,1,1-2 Year,No,35005.0,124.0,279,0
16676,Male,25,1,14.0,1,< 1 Year,No,59042.0,152.0,81,0
16677,Male,24,1,30.0,0,< 1 Year,Yes,28564.0,152.0,79,0
16678,Female,35,1,41.0,1,1-2 Year,No,28340.0,152.0,125,0
16679,Female,29,1,39.0,0,< 1 Year,No,30132.0,152.0,185,0
16680,Male,28,1,41.0,1,< 1 Year,No,2630.0,160.0,115,0
16681,Female,27,1,11.0,1,< 1 Year,No,47276.0,152.0,104,0
16682,Female,24,1,37.0,0,< 1 Year,Yes,54984.0,152.0,173,0
16683,Female,41,1,28.0,0,1-2 Year,Yes,41480.0,124.0,242,0
16684,Male,22,1,8.0,1,< 1 Year,No,36432.0,152.0,135,0
16685,Female,34,1,41.0,0,1-2 Year,Yes,41696.0,26.0,14,0
16686,Male,20,1,12.0,1,< 1 Year,No,27087.0,160.0,189,0
16687,Male,20,1,47.0,0,< 1 Year,Yes,21808.0,160.0,42,0
16688,Female,31,1,34.0,0,< 1 Year,Yes,30870.0,152.0,269,0
16689,Male,55,1,41.0,1,1-2 Year,Yes,44851.0,124.0,295,0
16690,Female,24,1,47.0,0,< 1 Year,Yes,42159.0,152.0,27,0
16691,Male,42,1,28.0,0,< 1 Year,No,2630.0,1.0,128,0
16692,Male,44,1,15.0,0,1-2 Year,Yes,35467.0,14.0,177,0
16693,Male,43,1,28.0,0,1-2 Year,No,31571.0,124.0,76,0
16694,Female,24,1,46.0,0,< 1 Year,No,25444.0,152.0,76,0
16695,Male,51,1,28.0,0,1-2 Year,Yes,48302.0,3.0,148,1
16696,Female,46,1,28.0,1,1-2 Year,No,28805.0,124.0,145,0
16697,Male,21,1,11.0,0,< 1 Year,Yes,37078.0,152.0,240,0
16698,Female,26,1,28.0,1,< 1 Year,No,41944.0,152.0,103,0
16699,Female,21,1,46.0,1,< 1 Year,No,41002.0,160.0,257,0
16700,Female,69,1,33.0,1,1-2 Year,No,22214.0,122.0,156,0
16701,Male,25,1,36.0,1,< 1 Year,No,34218.0,152.0,169,0
16702,Female,56,1,28.0,0,1-2 Year,Yes,68312.0,124.0,213,0
16703,Female,56,1,8.0,0,> 2 Years,Yes,58012.0,124.0,44,0
16704,Male,44,1,8.0,1,1-2 Year,No,28955.0,124.0,52,0
16705,Female,49,1,49.0,0,1-2 Year,Yes,23931.0,124.0,198,0
16706,Male,63,1,2.0,0,1-2 Year,Yes,28278.0,26.0,97,0
16707,Female,23,1,41.0,0,< 1 Year,Yes,50260.0,152.0,110,1
16708,Male,32,1,40.0,1,< 1 Year,No,43208.0,152.0,91,0
16709,Male,32,1,30.0,1,< 1 Year,No,29483.0,152.0,158,0
16710,Male,46,1,8.0,1,1-2 Year,Yes,2630.0,26.0,84,0
16711,Male,45,1,15.0,1,1-2 Year,No,2630.0,152.0,160,0
16712,Male,40,1,23.0,0,1-2 Year,Yes,2630.0,124.0,295,1
16713,Female,43,1,28.0,0,1-2 Year,Yes,46334.0,26.0,293,1
16714,Male,47,1,28.0,1,1-2 Year,No,35789.0,26.0,12,0
16715,Male,22,1,30.0,1,< 1 Year,No,29653.0,152.0,182,0
16716,Male,68,1,3.0,1,1-2 Year,No,2630.0,122.0,287,0
16717,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,93,1
16718,Male,58,1,28.0,0,1-2 Year,Yes,34308.0,26.0,171,1
16719,Male,25,1,15.0,1,< 1 Year,No,23647.0,152.0,217,0
16720,Male,44,1,47.0,0,1-2 Year,Yes,29410.0,124.0,71,0
16721,Female,69,1,28.0,1,1-2 Year,No,23544.0,26.0,117,0
16722,Female,69,1,28.0,0,1-2 Year,Yes,55051.0,122.0,114,0
16723,Female,25,1,47.0,1,< 1 Year,No,30177.0,152.0,215,0
16724,Female,24,1,37.0,0,< 1 Year,Yes,25119.0,152.0,245,0
16725,Female,42,1,28.0,1,1-2 Year,No,35675.0,122.0,69,0
16726,Female,25,1,21.0,1,< 1 Year,No,24497.0,152.0,58,0
16727,Male,53,1,41.0,0,> 2 Years,Yes,39981.0,12.0,157,0
16728,Male,37,1,28.0,1,1-2 Year,No,46884.0,24.0,207,0
16729,Female,24,1,47.0,0,< 1 Year,No,22291.0,152.0,134,0
16730,Female,21,1,33.0,1,< 1 Year,No,30274.0,152.0,222,0
16731,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,157.0,97,0
16732,Female,25,1,29.0,1,< 1 Year,No,31053.0,152.0,62,0
16733,Male,50,1,11.0,1,1-2 Year,No,2630.0,124.0,130,0
16734,Male,25,1,28.0,1,< 1 Year,No,36261.0,152.0,223,0
16735,Female,56,1,50.0,1,1-2 Year,No,2630.0,152.0,81,0
16736,Male,59,1,20.0,0,> 2 Years,Yes,2630.0,124.0,132,0
16737,Male,29,1,46.0,1,1-2 Year,No,2630.0,124.0,161,0
16738,Male,67,1,28.0,0,1-2 Year,Yes,30569.0,26.0,283,0
16739,Male,75,1,28.0,1,1-2 Year,No,42062.0,26.0,178,0
16740,Female,48,1,28.0,1,1-2 Year,No,38845.0,26.0,133,0
16741,Female,51,1,3.0,1,1-2 Year,No,47538.0,124.0,297,0
16742,Female,21,1,30.0,1,< 1 Year,No,24697.0,160.0,131,0
16743,Male,77,1,45.0,1,1-2 Year,No,32544.0,26.0,64,0
16744,Female,40,1,20.0,1,1-2 Year,No,2630.0,124.0,220,0
16745,Male,70,1,28.0,0,1-2 Year,Yes,45010.0,3.0,13,0
16746,Male,68,1,28.0,1,1-2 Year,No,42684.0,122.0,157,0
16747,Male,78,1,28.0,1,1-2 Year,No,29650.0,26.0,187,0
16748,Male,25,1,46.0,1,< 1 Year,No,24052.0,152.0,175,0
16749,Female,40,1,28.0,0,1-2 Year,Yes,34032.0,156.0,214,1
16750,Male,24,1,36.0,0,< 1 Year,Yes,30753.0,26.0,276,1
16751,Female,25,1,28.0,1,< 1 Year,No,35059.0,152.0,45,0
16752,Female,37,1,36.0,0,1-2 Year,Yes,20345.0,124.0,239,0
16753,Male,22,1,36.0,1,< 1 Year,No,38749.0,152.0,208,0
16754,Female,29,1,28.0,0,< 1 Year,No,56874.0,152.0,38,0
16755,Female,36,1,33.0,0,1-2 Year,No,27529.0,139.0,269,0
16756,Female,22,1,30.0,1,< 1 Year,No,23192.0,152.0,145,0
16757,Female,51,1,26.0,0,1-2 Year,Yes,2630.0,160.0,120,0
16758,Male,41,1,28.0,0,1-2 Year,Yes,71950.0,154.0,112,1
16759,Female,73,1,28.0,0,> 2 Years,Yes,39273.0,26.0,237,1
16760,Male,38,1,46.0,0,1-2 Year,Yes,22260.0,124.0,95,0
16761,Male,41,1,50.0,1,1-2 Year,Yes,33123.0,30.0,107,0
16762,Female,27,1,37.0,1,< 1 Year,No,14250.0,152.0,258,0
16763,Female,24,1,29.0,0,< 1 Year,Yes,24023.0,152.0,45,0
16764,Male,32,1,21.0,0,1-2 Year,Yes,32977.0,156.0,287,0
16765,Female,30,1,5.0,0,< 1 Year,Yes,29967.0,152.0,235,1
16766,Female,22,1,39.0,0,< 1 Year,Yes,27008.0,152.0,212,0
16767,Male,46,1,8.0,1,1-2 Year,No,31948.0,124.0,98,0
16768,Female,28,1,8.0,0,< 1 Year,Yes,2630.0,152.0,173,0
16769,Male,41,1,3.0,1,1-2 Year,No,2630.0,124.0,43,0
16770,Female,52,1,28.0,1,1-2 Year,No,48440.0,125.0,278,0
16771,Male,28,1,15.0,0,< 1 Year,No,30347.0,152.0,131,0
16772,Male,55,1,8.0,0,1-2 Year,No,2630.0,156.0,186,0
16773,Female,53,1,46.0,1,1-2 Year,No,2630.0,26.0,215,0
16774,Female,33,1,35.0,0,1-2 Year,Yes,2630.0,156.0,204,1
16775,Male,27,1,50.0,1,< 1 Year,No,2630.0,160.0,52,0
16776,Male,43,1,28.0,1,1-2 Year,Yes,39914.0,122.0,136,0
16777,Male,46,1,7.0,1,1-2 Year,No,41060.0,155.0,210,0
16778,Male,27,1,13.0,0,< 1 Year,Yes,34194.0,152.0,19,0
16779,Male,21,1,15.0,0,< 1 Year,Yes,31901.0,160.0,173,0
16780,Female,26,1,28.0,0,1-2 Year,Yes,45137.0,154.0,167,1
16781,Male,20,1,46.0,1,< 1 Year,No,19668.0,160.0,107,0
16782,Male,33,1,3.0,0,< 1 Year,Yes,31039.0,152.0,196,0
16783,Male,38,1,28.0,0,> 2 Years,Yes,44480.0,157.0,215,0
16784,Male,57,1,28.0,0,1-2 Year,Yes,39186.0,122.0,294,0
16785,Female,69,1,28.0,1,1-2 Year,No,55637.0,26.0,163,0
16786,Female,65,1,28.0,0,1-2 Year,No,40595.0,26.0,13,0
16787,Female,40,1,8.0,0,1-2 Year,Yes,36972.0,26.0,157,1
16788,Female,30,1,41.0,0,< 1 Year,Yes,2630.0,163.0,130,0
16789,Male,32,1,33.0,1,< 1 Year,No,27332.0,152.0,56,0
16790,Female,22,1,5.0,0,< 1 Year,Yes,36220.0,152.0,251,0
16791,Male,38,1,37.0,1,1-2 Year,No,41106.0,152.0,215,0
16792,Male,39,1,28.0,0,1-2 Year,Yes,51366.0,124.0,84,0
16793,Female,23,1,2.0,1,< 1 Year,No,26256.0,152.0,206,0
16794,Female,27,1,10.0,1,< 1 Year,No,13838.0,152.0,267,0
16795,Male,24,1,15.0,0,< 1 Year,Yes,31434.0,160.0,266,0
16796,Female,43,1,31.0,0,1-2 Year,Yes,2630.0,157.0,49,0
16797,Male,44,1,48.0,1,1-2 Year,No,2630.0,96.0,16,0
16798,Female,22,1,17.0,1,< 1 Year,No,51394.0,160.0,62,0
16799,Male,58,1,8.0,0,1-2 Year,Yes,25768.0,26.0,296,1
16800,Male,22,1,43.0,1,< 1 Year,No,39062.0,152.0,273,0
16801,Female,24,1,17.0,1,< 1 Year,No,21311.0,152.0,109,0
16802,Male,22,1,28.0,1,< 1 Year,No,87105.0,152.0,18,0
16803,Male,66,1,28.0,0,1-2 Year,Yes,27641.0,122.0,299,0
16804,Male,29,1,2.0,1,< 1 Year,No,2630.0,156.0,32,0
16805,Female,26,1,18.0,1,< 1 Year,No,23710.0,152.0,220,0
16806,Male,72,1,28.0,1,1-2 Year,No,31028.0,124.0,41,0
16807,Male,33,1,31.0,0,< 1 Year,Yes,2630.0,124.0,279,1
16808,Female,25,1,27.0,1,< 1 Year,No,28525.0,152.0,12,0
16809,Male,42,1,12.0,0,1-2 Year,Yes,24560.0,155.0,298,0
16810,Male,35,1,39.0,0,1-2 Year,Yes,33762.0,26.0,260,1
16811,Male,25,1,36.0,0,< 1 Year,Yes,2630.0,152.0,44,1
16812,Male,33,1,49.0,0,1-2 Year,No,34502.0,124.0,261,0
16813,Male,36,1,7.0,0,> 2 Years,Yes,2630.0,124.0,59,0
16814,Female,75,1,42.0,1,1-2 Year,No,34601.0,124.0,154,0
16815,Male,69,1,33.0,0,1-2 Year,No,2630.0,138.0,20,0
16816,Female,40,1,12.0,1,1-2 Year,No,26562.0,29.0,159,0
16817,Female,46,1,28.0,0,1-2 Year,Yes,38595.0,26.0,272,0
16818,Female,25,1,2.0,1,< 1 Year,No,21256.0,152.0,39,0
16819,Male,20,1,46.0,1,< 1 Year,No,25150.0,160.0,272,0
16820,Male,21,1,46.0,1,< 1 Year,No,23634.0,152.0,86,0
16821,Male,54,1,33.0,0,1-2 Year,Yes,2630.0,30.0,38,0
16822,Female,38,1,28.0,0,1-2 Year,Yes,2630.0,158.0,29,1
16823,Male,41,1,28.0,0,1-2 Year,Yes,50471.0,26.0,55,1
16824,Female,20,1,13.0,1,< 1 Year,No,16141.0,160.0,229,0
16825,Male,24,1,28.0,0,< 1 Year,Yes,36176.0,152.0,28,0
16826,Male,47,1,8.0,0,1-2 Year,Yes,29439.0,26.0,63,0
16827,Female,21,1,11.0,0,< 1 Year,Yes,28419.0,152.0,55,0
16828,Female,33,1,30.0,1,< 1 Year,No,28999.0,152.0,297,0
16829,Female,26,1,47.0,1,< 1 Year,No,35202.0,152.0,125,0
16830,Male,33,1,36.0,0,< 1 Year,No,24175.0,152.0,15,0
16831,Male,52,1,28.0,0,1-2 Year,Yes,50391.0,26.0,119,0
16832,Male,41,1,28.0,0,1-2 Year,Yes,32780.0,26.0,247,1
16833,Female,23,1,47.0,1,< 1 Year,No,28963.0,152.0,15,0
16834,Female,59,1,28.0,0,1-2 Year,Yes,43229.0,124.0,63,0
16835,Male,24,1,41.0,1,< 1 Year,No,42889.0,26.0,116,0
16836,Male,26,1,49.0,1,< 1 Year,No,17595.0,152.0,254,0
16837,Female,24,1,45.0,0,< 1 Year,Yes,2630.0,152.0,283,0
16838,Male,49,1,28.0,0,1-2 Year,Yes,38666.0,29.0,165,0
16839,Male,25,1,37.0,1,< 1 Year,No,19456.0,152.0,121,0
16840,Female,25,1,36.0,0,< 1 Year,No,2630.0,152.0,261,0
16841,Female,28,1,45.0,1,< 1 Year,No,2630.0,160.0,174,0
16842,Female,22,1,11.0,1,< 1 Year,No,33063.0,152.0,211,0
16843,Male,73,1,18.0,0,1-2 Year,Yes,36084.0,26.0,191,0
16844,Male,23,1,9.0,1,< 1 Year,No,38837.0,151.0,188,0
16845,Female,30,1,8.0,0,1-2 Year,Yes,27350.0,156.0,63,1
16846,Female,21,1,8.0,1,< 1 Year,No,45703.0,152.0,161,0
16847,Male,59,1,28.0,0,1-2 Year,Yes,32213.0,124.0,45,0
16848,Female,35,1,30.0,1,1-2 Year,No,21419.0,124.0,242,0
16849,Female,25,1,33.0,1,< 1 Year,No,36914.0,152.0,121,0
16850,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,141,0
16851,Female,33,1,28.0,0,1-2 Year,Yes,32740.0,124.0,161,0
16852,Male,37,1,46.0,0,1-2 Year,Yes,2630.0,152.0,275,0
16853,Female,59,1,28.0,0,1-2 Year,Yes,2630.0,26.0,163,0
16854,Female,28,1,47.0,0,< 1 Year,No,25307.0,151.0,273,0
16855,Male,34,1,28.0,0,1-2 Year,No,35082.0,152.0,291,0
16856,Male,21,1,32.0,0,< 1 Year,Yes,34862.0,152.0,185,0
16857,Female,40,1,28.0,0,1-2 Year,Yes,33118.0,26.0,197,0
16858,Male,74,1,29.0,0,1-2 Year,Yes,30419.0,26.0,70,1
16859,Male,59,1,41.0,1,1-2 Year,Yes,37020.0,106.0,195,0
16860,Male,42,1,28.0,0,1-2 Year,Yes,25952.0,26.0,250,0
16861,Male,22,1,39.0,1,< 1 Year,No,53928.0,152.0,218,0
16862,Female,21,1,28.0,1,< 1 Year,Yes,34156.0,160.0,221,0
16863,Male,29,1,12.0,0,< 1 Year,Yes,2630.0,26.0,106,0
16864,Male,40,1,1.0,0,1-2 Year,Yes,2630.0,124.0,96,0
16865,Male,23,1,41.0,0,< 1 Year,Yes,32336.0,152.0,96,0
16866,Male,53,1,38.0,0,1-2 Year,No,26464.0,26.0,170,0
16867,Male,23,1,37.0,0,< 1 Year,Yes,28662.0,151.0,291,0
16868,Female,25,1,41.0,1,< 1 Year,No,25213.0,152.0,117,0
16869,Male,26,1,8.0,1,< 1 Year,No,2630.0,152.0,100,0
16870,Female,27,1,17.0,1,< 1 Year,No,24539.0,152.0,135,0
16871,Female,33,1,28.0,0,< 1 Year,Yes,29081.0,26.0,153,1
16872,Male,55,1,29.0,1,1-2 Year,No,34778.0,26.0,179,0
16873,Female,23,1,17.0,1,< 1 Year,No,29213.0,152.0,114,0
16874,Female,43,1,28.0,0,> 2 Years,Yes,45872.0,124.0,124,0
16875,Female,39,1,50.0,0,1-2 Year,Yes,46947.0,8.0,119,0
16876,Male,64,1,28.0,0,1-2 Year,Yes,31785.0,26.0,241,0
16877,Male,62,1,28.0,1,1-2 Year,No,49030.0,26.0,265,0
16878,Female,21,1,3.0,1,< 1 Year,No,22492.0,152.0,183,0
16879,Male,27,1,41.0,1,< 1 Year,No,23478.0,152.0,186,0
16880,Male,46,1,46.0,0,1-2 Year,Yes,2630.0,26.0,114,0
16881,Male,46,1,3.0,1,1-2 Year,No,2630.0,26.0,267,0
16882,Male,44,1,28.0,1,1-2 Year,No,2630.0,122.0,128,0
16883,Female,73,1,47.0,1,1-2 Year,No,24146.0,124.0,100,0
16884,Male,37,1,6.0,0,1-2 Year,Yes,31821.0,155.0,16,0
16885,Male,48,1,2.0,0,1-2 Year,Yes,29463.0,124.0,66,0
16886,Male,47,1,8.0,0,1-2 Year,Yes,47394.0,26.0,121,0
16887,Female,21,1,47.0,1,< 1 Year,No,37804.0,152.0,102,0
16888,Female,40,1,15.0,0,1-2 Year,Yes,32683.0,152.0,149,0
16889,Female,24,1,2.0,0,< 1 Year,No,27564.0,152.0,24,0
16890,Female,32,1,36.0,0,< 1 Year,Yes,34773.0,152.0,125,0
16891,Male,22,1,41.0,1,< 1 Year,No,33323.0,152.0,67,0
16892,Female,40,1,27.0,0,1-2 Year,Yes,2630.0,14.0,135,0
16893,Male,23,1,13.0,1,< 1 Year,No,31293.0,152.0,44,0
16894,Female,59,1,46.0,0,1-2 Year,Yes,28441.0,26.0,79,1
16895,Female,46,1,28.0,0,> 2 Years,Yes,53631.0,26.0,80,0
16896,Female,40,1,41.0,1,1-2 Year,Yes,2630.0,124.0,172,0
16897,Male,51,1,21.0,0,1-2 Year,Yes,2630.0,124.0,39,0
16898,Female,36,1,3.0,1,1-2 Year,No,2630.0,26.0,92,0
16899,Male,35,1,36.0,1,1-2 Year,No,36474.0,152.0,139,0
16900,Female,24,1,14.0,1,< 1 Year,No,32218.0,152.0,158,0
16901,Female,23,1,28.0,0,< 1 Year,Yes,43221.0,26.0,195,0
16902,Male,60,1,28.0,0,1-2 Year,Yes,28953.0,124.0,215,1
16903,Female,51,1,41.0,1,1-2 Year,No,38924.0,124.0,36,0
16904,Male,46,1,28.0,0,1-2 Year,Yes,48342.0,31.0,277,0
16905,Female,38,1,28.0,0,1-2 Year,No,2630.0,26.0,42,0
16906,Male,41,1,28.0,1,1-2 Year,No,37129.0,124.0,287,0
16907,Male,56,1,50.0,1,1-2 Year,No,35735.0,26.0,79,0
16908,Male,47,1,28.0,0,1-2 Year,Yes,24857.0,158.0,13,0
16909,Male,38,1,30.0,0,1-2 Year,No,22571.0,124.0,70,0
16910,Male,48,1,28.0,0,1-2 Year,Yes,36919.0,124.0,117,1
16911,Male,23,1,47.0,1,< 1 Year,No,35226.0,152.0,272,0
16912,Female,52,1,28.0,0,> 2 Years,Yes,40813.0,139.0,242,0
16913,Female,60,1,28.0,1,1-2 Year,No,46501.0,124.0,94,0
16914,Male,38,1,28.0,0,1-2 Year,Yes,30170.0,124.0,275,1
16915,Male,53,1,28.0,1,1-2 Year,No,44755.0,124.0,265,0
16916,Female,52,1,28.0,0,> 2 Years,Yes,53481.0,124.0,42,1
16917,Male,47,1,3.0,0,1-2 Year,Yes,20065.0,26.0,11,0
16918,Male,75,1,28.0,0,> 2 Years,Yes,31539.0,13.0,17,0
16919,Male,35,1,28.0,1,1-2 Year,No,27531.0,26.0,154,0
16920,Female,26,1,14.0,1,< 1 Year,No,33246.0,152.0,253,0
16921,Female,60,1,28.0,0,1-2 Year,Yes,48068.0,124.0,208,0
16922,Male,37,1,8.0,0,1-2 Year,Yes,2630.0,124.0,208,0
16923,Male,26,1,28.0,1,< 1 Year,No,54497.0,152.0,52,0
16924,Female,27,1,47.0,1,< 1 Year,No,19976.0,152.0,256,0
16925,Female,41,1,28.0,0,1-2 Year,Yes,28115.0,26.0,275,0
16926,Female,54,1,28.0,1,1-2 Year,No,36886.0,124.0,187,0
16927,Female,27,1,36.0,1,< 1 Year,No,25922.0,152.0,143,0
16928,Female,26,1,15.0,1,< 1 Year,No,29705.0,152.0,130,0
16929,Male,42,1,15.0,0,1-2 Year,Yes,32438.0,124.0,56,0
16930,Female,25,1,10.0,1,< 1 Year,No,24500.0,152.0,298,0
16931,Female,23,1,36.0,0,< 1 Year,No,36300.0,152.0,251,0
16932,Male,23,1,27.0,0,< 1 Year,No,24427.0,152.0,10,0
16933,Male,41,1,28.0,0,1-2 Year,Yes,39384.0,26.0,201,0
16934,Male,31,1,29.0,0,< 1 Year,No,40223.0,156.0,257,0
16935,Male,28,1,8.0,1,< 1 Year,No,37573.0,152.0,80,0
16936,Male,44,1,15.0,1,1-2 Year,No,2630.0,14.0,133,0
16937,Male,37,1,3.0,1,1-2 Year,Yes,2630.0,157.0,253,1
16938,Male,23,1,2.0,1,< 1 Year,No,35295.0,152.0,298,0
16939,Female,58,1,8.0,1,1-2 Year,No,38472.0,26.0,202,0
16940,Female,29,1,2.0,0,< 1 Year,Yes,29014.0,152.0,248,0
16941,Female,53,1,33.0,0,1-2 Year,No,31297.0,124.0,108,0
16942,Female,41,1,28.0,0,1-2 Year,Yes,53288.0,29.0,44,0
16943,Male,22,1,30.0,0,< 1 Year,Yes,37552.0,154.0,150,0
16944,Male,34,1,8.0,0,1-2 Year,Yes,40967.0,124.0,79,0
16945,Female,25,1,8.0,0,< 1 Year,Yes,28004.0,152.0,88,0
16946,Male,29,1,8.0,0,< 1 Year,Yes,24296.0,152.0,161,0
16947,Male,32,1,30.0,1,< 1 Year,No,21729.0,152.0,153,0
16948,Female,23,1,21.0,1,< 1 Year,Yes,29464.0,152.0,234,0
16949,Male,80,1,46.0,0,1-2 Year,Yes,31389.0,124.0,176,0
16950,Male,54,1,48.0,0,1-2 Year,No,2630.0,124.0,188,0
16951,Male,68,1,8.0,1,1-2 Year,Yes,40967.0,26.0,152,0
16952,Male,60,1,28.0,0,1-2 Year,Yes,50588.0,26.0,97,0
16953,Male,23,1,46.0,0,< 1 Year,Yes,56171.0,152.0,29,0
16954,Female,23,1,18.0,1,< 1 Year,No,25606.0,152.0,167,0
16955,Female,67,1,28.0,1,1-2 Year,No,55511.0,122.0,220,0
16956,Male,54,1,46.0,1,1-2 Year,No,39997.0,124.0,121,0
16957,Male,23,1,41.0,0,< 1 Year,Yes,24500.0,152.0,280,0
16958,Female,65,1,28.0,1,1-2 Year,No,30098.0,26.0,127,0
16959,Male,22,1,30.0,1,< 1 Year,No,23597.0,152.0,71,0
16960,Female,26,1,25.0,1,< 1 Year,No,42861.0,152.0,218,0
16961,Female,25,1,35.0,1,< 1 Year,No,22214.0,152.0,103,0
16962,Female,22,1,27.0,0,< 1 Year,No,2630.0,152.0,194,0
16963,Male,21,1,11.0,1,< 1 Year,No,28454.0,152.0,281,0
16964,Female,26,1,37.0,0,< 1 Year,Yes,32915.0,152.0,249,0
16965,Female,23,1,30.0,1,< 1 Year,No,28260.0,152.0,226,0
16966,Male,39,1,28.0,1,1-2 Year,No,27175.0,124.0,34,0
16967,Male,66,1,46.0,1,1-2 Year,No,2630.0,152.0,139,0
16968,Female,27,1,28.0,1,< 1 Year,No,28048.0,152.0,67,0
